job_key,company,title,location,department,urls,date_posted,date_posted_iso,first_seen,first_seen_pt,track,scored,score_method,experience_score,reason,emailed,source_uids
Runway AI:5d5a91ae-b091-425c-96b5-2d4a88d0c796,Runway AI,"General Manager, Japan",Japan,Commercial,https://jobs.ashbyhq.com/runway-ml/5d5a91ae-b091-425c-96b5-2d4a88d0c796,2026-04-15T19:12:33.645+00:00,2026-04-15,2026-07-16T04:17:28+00:00,2026-07-15 21:17 Wed,,false,,,,false,ashby:Runway AI:5d5a91ae-b091-425c-96b5-2d4a88d0c796
Runway AI:54d1390a-0697-4102-88d2-68fa2da8bf0a,Runway AI,"Governance, Risk & Compliance",Remote,Engineering,https://jobs.ashbyhq.com/runway-ml/54d1390a-0697-4102-88d2-68fa2da8bf0a,2026-06-22T22:14:42.853+00:00,2026-06-22,2026-07-16T04:17:28+00:00,2026-07-15 21:17 Wed,,false,,,,false,ashby:Runway AI:54d1390a-0697-4102-88d2-68fa2da8bf0a
Runway AI:37a2df3b-dce1-45ea-add1-11967d6d6150,Runway AI,Growth Account Executive,Remote,Commercial,https://jobs.ashbyhq.com/runway-ml/37a2df3b-dce1-45ea-add1-11967d6d6150,2026-07-24T01:23:02.665+00:00,2026-07-24,2026-07-24T01:41:37+00:00,2026-07-23 18:41 Thu,,false,,,,false,ashby:Runway AI:37a2df3b-dce1-45ea-add1-11967d6d6150
Runway AI:ad77d776-ff58-4d04-b6ad-20bdd6d91929,Runway AI,"Growth Marketing Manager, Paid Channels",Remote,Marketing & Creative,https://jobs.ashbyhq.com/runway-ml/ad77d776-ff58-4d04-b6ad-20bdd6d91929,2026-08-07T21:17:07.101+00:00,2026-08-07,2026-08-07T21:24:57+00:00,2026-08-07 14:24 Fri,,false,,,,false,ashby:Runway AI:ad77d776-ff58-4d04-b6ad-20bdd6d91929
Runway AI:09021655-a511-47c6-8132-edd77a5ee86c,Runway AI,HR Generalist,Remote,People,https://jobs.ashbyhq.com/runway-ml/09021655-a511-47c6-8132-edd77a5ee86c,2026-08-08T02:29:33.342+00:00,2026-08-08,2026-08-08T02:41:23+00:00,2026-08-07 19:41 Fri,,false,,,,false,ashby:Runway AI:09021655-a511-47c6-8132-edd77a5ee86c
Runway AI:40589c8a-b1dd-4ecb-b2d4-45dddeabc03f,Runway AI,Lifecycle Marketing Manager,Remote,Marketing & Creative,https://jobs.ashbyhq.com/runway-ml/40589c8a-b1dd-4ecb-b2d4-45dddeabc03f,2026-08-13T14:14:48.468+00:00,2026-08-13,2026-08-13T14:41:47+00:00,2026-08-13 07:41 Thu,,false,,,,false,ashby:Runway AI:40589c8a-b1dd-4ecb-b2d4-45dddeabc03f
Runway AI:44c1578a-3b0c-4b64-b1c0-89f51e8635ee,Runway AI,"Manager/ Director, Sales Development",Remote,Commercial,https://jobs.ashbyhq.com/runway-ml/44c1578a-3b0c-4b64-b1c0-89f51e8635ee,2026-05-20T22:00:02.586+00:00,2026-05-20,2026-07-16T04:17:28+00:00,2026-07-15 21:17 Wed,,false,,,,false,ashby:Runway AI:44c1578a-3b0c-4b64-b1c0-89f51e8635ee
Runway AI:b3b7f8e1-c252-4f61-baaf-c7ab6bfa9572,Runway AI,Manager/Director of Data Analytics,Remote,Product,https://jobs.ashbyhq.com/runway-ml/b3b7f8e1-c252-4f61-baaf-c7ab6bfa9572,2026-04-17T04:56:12.390+00:00,2026-04-17,2026-07-16T04:17:28+00:00,2026-07-15 21:17 Wed,,false,,,,false,ashby:Runway AI:b3b7f8e1-c252-4f61-baaf-c7ab6bfa9572
Runway AI:0de946b6-757b-48b1-a0a7-694db51c7eb1,Runway AI,Manager/Director of Product Marketing,Remote,Marketing & Creative,https://jobs.ashbyhq.com/runway-ml/0de946b6-757b-48b1-a0a7-694db51c7eb1,2026-07-09T16:19:55.497+00:00,2026-07-09,2026-07-16T04:17:28+00:00,2026-07-15 21:17 Wed,,false,,,,false,ashby:Runway AI:0de946b6-757b-48b1-a0a7-694db51c7eb1
Runway AI:409d3e12-0b5c-4e71-b3c2-49fdd84bdab9,Runway AI,"Member of Partnerships Staff, Physical AI",Remote,Operations & Partnerships,https://jobs.ashbyhq.com/runway-ml/409d3e12-0b5c-4e71-b3c2-49fdd84bdab9,2026-03-25T02:59:51.408+00:00,2026-03-25,2026-07-16T04:17:28+00:00,2026-07-15 21:17 Wed,,false,,,,false,ashby:Runway AI:409d3e12-0b5c-4e71-b3c2-49fdd84bdab9
